Unnamed: 0,Order_ID,Order_Date,Product_Name,Units_Sold,Unit_Price,Revenue
2960,239508,08/15/19 18:19,Apple Airpods Headphones,1.0,150.0,150.0
2961,239509,08/04/19 20:14,AA Batteries (4-pack),1.0,3.84,3.84
2962,239510,08/22/19 13:53,iPhone,1.0,700.0,700.0
2963,239511,08/06/19 12:44,27in 4K Gaming Monitor,1.0,389.99,389.99
2964,239512,08/07/19 04:46,USB-C Charging Cable,1.0,11.95,11.95
2965,239513,08/20/19 13:47,USB-C Charging Cable,1.0,11.95,11.95
2966,239514,08/27/19 11:26,Macbook Pro Laptop,1.0,1700.0,1700.0
2967,239515,08/06/19 20:47,Bose SoundSport Headphones,1.0,99.99,99.99
2968,239516,08/08/19 18:15,Bose SoundSport Headphones,1.0,99.99,99.99
2969,239517,08/21/19 15:25,Vareebadd Phone,1.0,400.0,400.0
2970,239518,08/11/19 17:41,ThinkPad Laptop,1.0,999.99,999.99
2971,239519,08/25/19 16:10,Vareebadd Phone,1.0,400.0,400.0
2972,239520,08/03/19 18:08,Wired Headphones,1.0,11.99,11.99
2973,239521,08/17/19 06:34,Bose SoundSport Headphones,1.0,99.99,99.99
2974,239522,08/06/19 14:38,Flatscreen TV,1.0,300.0,300.0
2975,239523,08/11/19 17:08,AAA Batteries (4-pack),2.0,2.99,5.98
2976,239524,08/01/19 11:35,Lightning Charging Cable,1.0,14.95,14.95
2977,239525,08/18/19 07:29,Lightning Charging Cable,1.0,14.95,14.95
2978,239526,08/10/19 14:23,AAA Batteries (4-pack),1.0,2.99,2.99
2979,239527,08/03/19 12:03,Apple Airpods Headphones,1.0,150.0,150.0
2980,239528,08/06/19 11:54,34in Ultrawide Monitor,1.0,379.99,379.99
2981,239529,08/31/19 10:21,ThinkPad Laptop,1.0,999.99,999.99
2982,239530,08/09/19 12:01,Wired Headphones,1.0,11.99,11.99
2983,239531,08/13/19 17:38,27in FHD Monitor,1.0,149.99,149.99
2984,239532,08/27/19 18:29,27in 4K Gaming Monitor,1.0,389.99,389.99
2985,239533,08/30/19 23:11,AAA Batteries (4-pack),1.0,2.99,2.99
2986,239534,08/01/19 12:30,Macbook Pro Laptop,1.0,1700.0,1700.0
2987,239535,08/25/19 18:21,AAA Batteries (4-pack),2.0,2.99,5.98
2988,239536,08/20/19 14:35,27in 4K Gaming Monitor,1.0,389.99,389.99
2989,239537,08/08/19 09:16,AAA Batteries (4-pack),1.0,2.99,2.99
2990,239538,08/11/19 19:10,Flatscreen TV,1.0,300.0,300.0
2991,239539,08/30/19 15:49,34in Ultrawide Monitor,1.0,379.99,379.99
2992,239540,08/31/19 15:07,AA Batteries (4-pack),1.0,3.84,3.84
2993,239541,08/08/19 14:59,Flatscreen TV,1.0,300.0,300.0
2994,239542,08/16/19 12:27,Lightning Charging Cable,1.0,14.95,14.95
2995,239543,08/11/19 15:37,iPhone,1.0,700.0,700.0
2996,239544,08/02/19 13:10,34in Ultrawide Monitor,1.0,379.99,379.99
2997,239545,08/21/19 22:27,27in FHD Monitor,1.0,149.99,149.99
2998,239546,08/06/19 13:01,AAA Batteries (4-pack),2.0,2.99,5.98
2999,239547,08/22/19 21:52,AA Batteries (4-pack),1.0,3.84,3.84
3000,239548,08/22/19 08:42,Bose SoundSport Headphones,1.0,99.99,99.99
3001,239549,08/10/19 22:43,AAA Batteries (4-pack),1.0,2.99,2.99
3002,239550,08/15/19 09:48,Lightning Charging Cable,1.0,14.95,14.95
3003,239551,08/14/19 22:17,Lightning Charging Cable,1.0,14.95,14.95
3004,239552,08/16/19 12:38,AAA Batteries (4-pack),1.0,2.99,2.99
3005,239553,08/16/19 10:13,AA Batteries (4-pack),2.0,3.84,7.68
3006,239554,08/03/19 12:16,27in 4K Gaming Monitor,1.0,389.99,389.99
3007,239555,08/31/19 18:30,USB-C Charging Cable,1.0,11.95,11.95
3008,239556,08/30/19 23:15,Bose SoundSport Headphones,1.0,99.99,99.99
3009,239557,08/27/19 20:10,20in Monitor,1.0,109.99,109.99
3010,239558,08/13/19 13:17,Flatscreen TV,1.0,300.0,300.0
3011,239559,08/20/19 11:20,USB-C Charging Cable,1.0,11.95,11.95
3012,239560,08/14/19 15:31,USB-C Charging Cable,1.0,11.95,11.95
3013,239561,08/02/19 19:09,Wired Headphones,1.0,11.99,11.99
3014,239562,08/04/19 13:02,Apple Airpods Headphones,2.0,150.0,300.0
3015,239563,08/21/19 10:23,AA Batteries (4-pack),2.0,3.84,7.68
3016,239564,08/31/19 17:07,Macbook Pro Laptop,1.0,1700.0,1700.0
3017,239565,08/13/19 18:28,iPhone,1.0,700.0,700.0
3018,239566,08/08/19 16:34,20in Monitor,1.0,109.99,109.99
3019,239567,08/30/19 23:31,Wired Headphones,1.0,11.99,11.99
3020,239568,08/08/19 13:51,AAA Batteries (4-pack),2.0,2.99,5.98
3021,239568,08/08/19 13:51,20in Monitor,1.0,109.99,109.99
3022,239569,08/10/19 01:21,Google Phone,1.0,600.0,600.0
3023,239570,08/28/19 15:31,LG Washing Machine,1.0,600.0,600.0
3024,239571,08/02/19 22:14,AA Batteries (4-pack),1.0,3.84,3.84
3025,239572,08/19/19 13:51,AAA Batteries (4-pack),3.0,2.99,8.97
3026,239573,08/17/19 15:29,Lightning Charging Cable,1.0,14.95,14.95
3027,239574,08/21/19 16:21,AA Batteries (4-pack),1.0,3.84,3.84
3028,239575,08/03/19 06:04,27in FHD Monitor,1.0,149.99,149.99
3029,239576,08/18/19 21:02,Wired Headphones,1.0,11.99,11.99
3030,239577,08/30/19 00:04,AAA Batteries (4-pack),1.0,2.99,2.99
3031,239578,08/20/19 17:31,AAA Batteries (4-pack),1.0,2.99,2.99
3032,239579,08/03/19 14:38,Bose SoundSport Headphones,1.0,99.99,99.99
3033,239580,08/15/19 12:19,iPhone,1.0,700.0,700.0
3034,239581,08/15/19 20:01,27in 4K Gaming Monitor,1.0,389.99,389.99
3035,239582,08/28/19 11:13,Lightning Charging Cable,1.0,14.95,14.95
3036,239583,08/29/19 06:13,AAA Batteries (4-pack),1.0,2.99,2.99
3037,239584,08/26/19 19:29,Wired Headphones,1.0,11.99,11.99
3038,239585,08/06/19 09:02,AA Batteries (4-pack),1.0,3.84,3.84
3039,239586,08/28/19 01:09,Wired Headphones,1.0,11.99,11.99
3040,239587,08/10/19 12:43,AA Batteries (4-pack),1.0,3.84,3.84
3041,239588,08/26/19 10:34,Wired Headphones,2.0,11.99,23.98
3042,239589,08/02/19 13:21,AA Batteries (4-pack),1.0,3.84,3.84
3043,239590,08/15/19 19:13,AAA Batteries (4-pack),1.0,2.99,2.99
3044,239591,08/15/19 14:05,34in Ultrawide Monitor,1.0,379.99,379.99
3045,239592,08/31/19 13:54,Wired Headphones,1.0,11.99,11.99
3046,239593,08/30/19 16:29,ThinkPad Laptop,1.0,999.99,999.99
3047,239594,08/28/19 14:45,27in FHD Monitor,1.0,149.99,149.99
3048,239595,08/18/19 20:27,Wired Headphones,1.0,11.99,11.99
3049,239596,08/06/19 08:32,AAA Batteries (4-pack),2.0,2.99,5.98
3050,239597,08/17/19 14:09,USB-C Charging Cable,1.0,11.95,11.95
3051,239598,08/12/19 16:24,Apple Airpods Headphones,1.0,150.0,150.0
3052,239599,08/09/19 19:02,Bose SoundSport Headphones,1.0,99.99,99.99
3053,239600,08/13/19 13:49,AA Batteries (4-pack),2.0,3.84,7.68
3054,239601,08/24/19 08:24,Apple Airpods Headphones,1.0,150.0,150.0
3055,239602,08/15/19 15:56,20in Monitor,1.0,109.99,109.99
3056,239603,08/02/19 09:47,27in FHD Monitor,1.0,149.99,149.99
3057,239604,08/03/19 21:27,Macbook Pro Laptop,1.0,1700.0,1700.0
3058,239605,08/08/19 15:29,Apple Airpods Headphones,1.0,150.0,150.0
3059,239606,08/30/19 18:40,Apple Airpods Headphones,1.0,150.0,150.0
3060,239607,08/18/19 17:31,Lightning Charging Cable,1.0,14.95,14.95
3061,239608,08/28/19 22:50,AAA Batteries (4-pack),1.0,2.99,2.99
3062,239609,08/02/19 21:07,Lightning Charging Cable,1.0,14.95,14.95
3063,239610,08/27/19 16:08,Wired Headphones,1.0,11.99,11.99
3064,239611,08/14/19 08:03,Macbook Pro Laptop,1.0,1700.0,1700.0
3065,239612,08/10/19 17:07,AA Batteries (4-pack),1.0,3.84,3.84
3066,239613,08/22/19 15:24,AA Batteries (4-pack),2.0,3.84,7.68
3067,239614,08/19/19 12:46,27in 4K Gaming Monitor,1.0,389.99,389.99
3068,239615,08/24/19 21:49,Flatscreen TV,1.0,300.0,300.0
3069,239616,08/21/19 09:49,Macbook Pro Laptop,1.0,1700.0,1700.0
3070,239617,08/15/19 07:40,AAA Batteries (4-pack),2.0,2.99,5.98
3071,239618,08/19/19 14:04,iPhone,1.0,700.0,700.0
3072,239619,08/26/19 19:39,AAA Batteries (4-pack),1.0,2.99,2.99
3073,239620,08/16/19 20:02,USB-C Charging Cable,1.0,11.95,11.95
3074,239621,08/31/19 17:15,27in 4K Gaming Monitor,1.0,389.99,389.99
3075,239622,08/02/19 13:56,34in Ultrawide Monitor,1.0,379.99,379.99
3076,239623,08/21/19 11:41,Wired Headphones,1.0,11.99,11.99
3077,239624,08/27/19 14:48,AA Batteries (4-pack),1.0,3.84,3.84
3078,239625,08/25/19 19:12,AA Batteries (4-pack),2.0,3.84,7.68
3079,239626,08/27/19 09:06,USB-C Charging Cable,1.0,11.95,11.95
3080,239627,08/04/19 13:54,AA Batteries (4-pack),2.0,3.84,7.68
3081,239628,08/23/19 06:26,USB-C Charging Cable,1.0,11.95,11.95
3082,239629,08/26/19 09:46,USB-C Charging Cable,1.0,11.95,11.95
3083,239630,08/27/19 11:42,USB-C Charging Cable,1.0,11.95,11.95
3084,239631,08/29/19 11:51,Apple Airpods Headphones,1.0,150.0,150.0
3085,239632,08/09/19 21:12,AAA Batteries (4-pack),1.0,2.99,2.99
3086,239633,08/16/19 18:41,LG Washing Machine,1.0,600.0,600.0
3087,239634,08/07/19 17:13,27in 4K Gaming Monitor,1.0,389.99,389.99
3088,239635,08/09/19 21:02,AAA Batteries (4-pack),3.0,2.99,8.97
3089,239636,08/30/19 12:23,Bose SoundSport Headphones,1.0,99.99,99.99
3090,239637,08/28/19 14:25,27in FHD Monitor,1.0,149.99,149.99
3091,239638,08/11/19 16:49,Apple Airpods Headphones,1.0,150.0,150.0
3092,239639,08/26/19 11:10,Lightning Charging Cable,1.0,14.95,14.95
3093,239640,08/13/19 12:32,USB-C Charging Cable,2.0,11.95,23.9
3094,239641,08/30/19 15:38,USB-C Charging Cable,1.0,11.95,11.95
3095,239642,08/25/19 14:14,Wired Headphones,1.0,11.99,11.99
3096,239643,08/27/19 11:09,Lightning Charging Cable,1.0,14.95,14.95
3097,239644,08/11/19 15:53,Apple Airpods Headphones,1.0,150.0,150.0
3098,239645,08/06/19 20:54,LG Washing Machine,1.0,600.0,600.0
3099,239646,08/15/19 18:44,AAA Batteries (4-pack),1.0,2.99,2.99
3100,239647,08/22/19 08:33,Lightning Charging Cable,1.0,14.95,14.95
3101,239648,08/08/19 03:23,27in FHD Monitor,1.0,149.99,149.99
3102,239649,08/10/19 02:57,34in Ultrawide Monitor,1.0,379.99,379.99
3103,239650,08/02/19 22:05,Vareebadd Phone,1.0,400.0,400.0
3104,239651,08/06/19 20:21,Wired Headphones,1.0,11.99,11.99
3105,239652,08/04/19 09:56,27in 4K Gaming Monitor,1.0,389.99,389.99
3106,239653,08/15/19 22:51,AAA Batteries (4-pack),1.0,2.99,2.99
3107,239654,08/15/19 22:26,Apple Airpods Headphones,1.0,150.0,150.0
3108,239655,08/09/19 22:57,Wired Headphones,1.0,11.99,11.99
3109,239656,08/15/19 11:40,Google Phone,1.0,600.0,600.0
3110,239657,08/13/19 19:31,Lightning Charging Cable,2.0,14.95,29.9
3111,239658,08/05/19 22:15,Lightning Charging Cable,1.0,14.95,14.95
3112,239659,08/05/19 23:30,AA Batteries (4-pack),1.0,3.84,3.84
3113,239659,08/05/19 23:30,AA Batteries (4-pack),4.0,3.84,15.36
3114,239660,08/19/19 17:53,Lightning Charging Cable,1.0,14.95,14.95
3115,239661,08/22/19 06:32,Wired Headphones,1.0,11.99,11.99
3116,239662,08/27/19 15:54,Apple Airpods Headphones,1.0,150.0,150.0
3117,239663,08/28/19 06:59,Apple Airpods Headphones,1.0,150.0,150.0
3118,239664,08/22/19 23:09,Wired Headphones,1.0,11.99,11.99
3120,239665,08/01/19 12:36,Wired Headphones,1.0,11.99,11.99
3121,239666,08/29/19 15:42,Bose SoundSport Headphones,1.0,99.99,99.99
3122,239667,08/19/19 16:57,AAA Batteries (4-pack),1.0,2.99,2.99
3123,239668,08/28/19 14:54,27in 4K Gaming Monitor,1.0,389.99,389.99
3124,239669,08/03/19 20:17,iPhone,1.0,700.0,700.0
3125,239670,08/01/19 11:01,34in Ultrawide Monitor,1.0,379.99,379.99
3126,239671,08/06/19 18:16,USB-C Charging Cable,1.0,11.95,11.95
3127,239672,08/25/19 11:53,iPhone,1.0,700.0,700.0
3128,239673,08/15/19 21:51,Lightning Charging Cable,1.0,14.95,14.95
3129,239674,08/13/19 21:25,Lightning Charging Cable,1.0,14.95,14.95
3130,239675,08/23/19 20:47,Apple Airpods Headphones,1.0,150.0,150.0
3131,239676,08/14/19 20:08,27in 4K Gaming Monitor,1.0,389.99,389.99
3132,239677,08/31/19 19:37,Bose SoundSport Headphones,1.0,99.99,99.99
3133,239678,08/21/19 18:46,Lightning Charging Cable,1.0,14.95,14.95
3134,239679,08/01/19 15:42,Wired Headphones,2.0,11.99,23.98
3135,239680,08/20/19 20:30,Apple Airpods Headphones,1.0,150.0,150.0
3136,239681,08/09/19 09:57,Bose SoundSport Headphones,1.0,99.99,99.99
3137,239682,08/22/19 16:01,AAA Batteries (4-pack),1.0,2.99,2.99
3138,239683,08/15/19 03:20,Wired Headphones,1.0,11.99,11.99
3139,239684,08/08/19 19:45,Vareebadd Phone,1.0,400.0,400.0
3140,239685,08/01/19 20:55,Vareebadd Phone,1.0,400.0,400.0
3141,239686,08/06/19 07:43,AAA Batteries (4-pack),2.0,2.99,5.98
3142,239687,08/08/19 08:56,USB-C Charging Cable,1.0,11.95,11.95
3143,239688,08/18/19 19:59,Google Phone,1.0,600.0,600.0
3144,239689,08/31/19 09:24,Lightning Charging Cable,1.0,14.95,14.95
3145,239690,08/07/19 17:39,Bose SoundSport Headphones,1.0,99.99,99.99
3146,239691,08/22/19 19:22,Apple Airpods Headphones,1.0,150.0,150.0
3147,239692,08/12/19 08:56,AAA Batteries (4-pack),1.0,2.99,2.99
3148,239693,08/15/19 22:48,AA Batteries (4-pack),1.0,3.84,3.84
3149,239694,08/31/19 13:23,USB-C Charging Cable,1.0,11.95,11.95
3150,239695,08/01/19 18:46,Wired Headphones,2.0,11.99,23.98
3151,239696,08/11/19 08:46,AA Batteries (4-pack),1.0,3.84,3.84
3152,239697,08/25/19 23:10,USB-C Charging Cable,1.0,11.95,11.95
3153,239698,08/14/19 14:28,Google Phone,1.0,600.0,600.0
3154,239699,08/04/19 23:14,Macbook Pro Laptop,1.0,1700.0,1700.0
3155,239700,08/01/19 19:40,Apple Airpods Headphones,1.0,150.0,150.0
3156,239701,08/18/19 10:35,27in 4K Gaming Monitor,1.0,389.99,389.99
3157,239702,08/08/19 19:06,Bose SoundSport Headphones,1.0,99.99,99.99
3158,239703,08/22/19 18:04,Macbook Pro Laptop,1.0,1700.0,1700.0
3159,239704,08/27/19 16:05,Bose SoundSport Headphones,1.0,99.99,99.99
3160,239705,08/17/19 14:25,34in Ultrawide Monitor,1.0,379.99,379.99
3161,239706,08/29/19 13:36,34in Ultrawide Monitor,1.0,379.99,379.99
3162,239707,08/10/19 22:55,LG Washing Machine,1.0,600.0,600.0
3163,239708,08/05/19 13:54,Bose SoundSport Headphones,1.0,99.99,99.99
3164,239709,08/09/19 08:06,Bose SoundSport Headphones,1.0,99.99,99.99
3165,239710,08/30/19 18:27,34in Ultrawide Monitor,1.0,379.99,379.99
3166,239711,08/28/19 11:14,34in Ultrawide Monitor,1.0,379.99,379.99
3167,239712,08/25/19 10:51,34in Ultrawide Monitor,1.0,379.99,379.99
3168,239713,08/24/19 14:05,USB-C Charging Cable,1.0,11.95,11.95
3169,239714,08/24/19 10:24,USB-C Charging Cable,1.0,11.95,11.95
3170,239715,08/19/19 21:29,Google Phone,1.0,600.0,600.0
3171,239716,08/20/19 01:37,Flatscreen TV,1.0,300.0,300.0
3172,239717,08/04/19 18:56,iPhone,1.0,700.0,700.0
3173,239718,08/21/19 08:02,Bose SoundSport Headphones,1.0,99.99,99.99
3174,239719,08/30/19 21:33,AA Batteries (4-pack),1.0,3.84,3.84
3175,239720,08/28/19 12:44,USB-C Charging Cable,1.0,11.95,11.95
3176,239721,08/27/19 11:03,AA Batteries (4-pack),1.0,3.84,3.84
3177,239722,08/12/19 14:20,USB-C Charging Cable,1.0,11.95,11.95
3178,239723,08/21/19 14:30,USB-C Charging Cable,1.0,11.95,11.95
3179,239724,08/01/19 15:07,Macbook Pro Laptop,1.0,1700.0,1700.0
3180,239725,08/26/19 15:54,AAA Batteries (4-pack),4.0,2.99,11.96
3181,239726,08/23/19 16:20,27in 4K Gaming Monitor,1.0,389.99,389.99
3182,239727,08/27/19 11:53,USB-C Charging Cable,1.0,11.95,11.95
3183,239728,08/31/19 18:19,AAA Batteries (4-pack),1.0,2.99,2.99
3184,239729,08/16/19 11:23,USB-C Charging Cable,1.0,11.95,11.95
3185,239730,08/29/19 06:40,Macbook Pro Laptop,1.0,1700.0,1700.0
3186,239731,08/03/19 20:16,iPhone,1.0,700.0,700.0
3187,239732,08/31/19 16:33,Lightning Charging Cable,1.0,14.95,14.95
3188,239733,08/14/19 14:13,AA Batteries (4-pack),1.0,3.84,3.84
3189,239734,08/10/19 14:09,USB-C Charging Cable,1.0,11.95,11.95
3190,239735,08/02/19 16:22,AA Batteries (4-pack),2.0,3.84,7.68
3191,239736,08/04/19 22:57,Apple Airpods Headphones,1.0,150.0,150.0
3192,239737,08/08/19 11:16,Apple Airpods Headphones,1.0,150.0,150.0
3193,239737,08/08/19 11:16,USB-C Charging Cable,1.0,11.95,11.95
3194,239738,08/25/19 14:54,27in FHD Monitor,1.0,149.99,149.99
3195,239739,08/07/19 15:47,iPhone,1.0,700.0,700.0
3196,239739,08/07/19 15:47,Apple Airpods Headphones,1.0,150.0,150.0
3197,239740,08/10/19 14:27,Lightning Charging Cable,1.0,14.95,14.95
3198,239741,08/03/19 16:46,Lightning Charging Cable,1.0,14.95,14.95
3199,239742,08/15/19 15:56,Lightning Charging Cable,1.0,14.95,14.95
3200,239742,08/15/19 15:56,iPhone,1.0,700.0,700.0
3201,239743,08/12/19 10:06,AA Batteries (4-pack),1.0,3.84,3.84
3202,239744,08/16/19 21:50,AAA Batteries (4-pack),1.0,2.99,2.99
3203,239745,08/06/19 19:01,AA Batteries (4-pack),2.0,3.84,7.68
3204,239746,08/09/19 17:50,Wired Headphones,1.0,11.99,11.99
3205,239747,08/07/19 20:06,AAA Batteries (4-pack),1.0,2.99,2.99
3206,239748,08/06/19 21:34,Wired Headphones,1.0,11.99,11.99
3207,239749,08/05/19 15:08,Macbook Pro Laptop,1.0,1700.0,1700.0
3208,239750,08/02/19 00:51,Wired Headphones,1.0,11.99,11.99
3209,239751,08/09/19 12:47,27in FHD Monitor,1.0,149.99,149.99
3210,239752,08/11/19 10:59,USB-C Charging Cable,1.0,11.95,11.95
3211,239753,08/31/19 12:59,iPhone,1.0,700.0,700.0
3212,239753,08/31/19 12:59,Lightning Charging Cable,1.0,14.95,14.95
3213,239754,08/09/19 23:24,Lightning Charging Cable,1.0,14.95,14.95
3214,239755,08/05/19 23:11,Lightning Charging Cable,1.0,14.95,14.95
3215,239756,08/25/19 05:48,Lightning Charging Cable,1.0,14.95,14.95
3216,239757,08/27/19 14:54,27in 4K Gaming Monitor,1.0,389.99,389.99
3217,239758,08/28/19 07:25,iPhone,1.0,700.0,700.0
3218,239759,08/23/19 18:30,Google Phone,1.0,600.0,600.0
3219,239760,08/24/19 12:25,AA Batteries (4-pack),1.0,3.84,3.84
3220,239761,08/02/19 16:24,Wired Headphones,1.0,11.99,11.99
3221,239762,08/11/19 15:26,Lightning Charging Cable,2.0,14.95,29.9
3222,239763,08/11/19 21:43,27in FHD Monitor,1.0,149.99,149.99
3223,239764,08/23/19 11:44,AA Batteries (4-pack),1.0,3.84,3.84
3224,239765,08/13/19 10:21,Wired Headphones,1.0,11.99,11.99
3225,239766,08/05/19 10:31,34in Ultrawide Monitor,1.0,379.99,379.99
3226,239767,08/17/19 19:51,AA Batteries (4-pack),1.0,3.84,3.84
3227,239768,08/26/19 01:51,AA Batteries (4-pack),2.0,3.84,7.68
3228,239769,08/19/19 07:20,Lightning Charging Cable,1.0,14.95,14.95
3229,239770,08/27/19 11:32,Bose SoundSport Headphones,1.0,99.99,99.99
3230,239771,08/29/19 23:08,Bose SoundSport Headphones,1.0,99.99,99.99
3231,239772,08/23/19 15:04,Bose SoundSport Headphones,1.0,99.99,99.99
3232,239773,08/26/19 23:43,Lightning Charging Cable,1.0,14.95,14.95
3233,239774,08/26/19 20:18,Bose SoundSport Headphones,1.0,99.99,99.99
3234,239775,08/12/19 15:52,Lightning Charging Cable,1.0,14.95,14.95
3235,239776,08/25/19 11:59,Flatscreen TV,1.0,300.0,300.0
3236,239777,08/14/19 18:05,AA Batteries (4-pack),3.0,3.84,11.52
3237,239778,08/28/19 23:24,USB-C Charging Cable,1.0,11.95,11.95
3238,239779,08/09/19 09:00,34in Ultrawide Monitor,1.0,379.99,379.99
3239,239780,08/10/19 18:37,Macbook Pro Laptop,1.0,1700.0,1700.0
3240,239781,08/12/19 20:09,Apple Airpods Headphones,1.0,150.0,150.0
3241,239782,08/24/19 08:34,Wired Headphones,1.0,11.99,11.99
3242,239783,08/26/19 09:32,USB-C Charging Cable,1.0,11.95,11.95
3243,239784,08/10/19 10:53,AAA Batteries (4-pack),1.0,2.99,2.99
3244,239785,08/16/19 11:40,Wired Headphones,1.0,11.99,11.99
3245,239786,08/27/19 12:40,USB-C Charging Cable,1.0,11.95,11.95
3246,239787,08/18/19 14:53,AAA Batteries (4-pack),1.0,2.99,2.99
3247,239788,08/12/19 21:53,USB-C Charging Cable,1.0,11.95,11.95
3248,239789,08/04/19 15:22,USB-C Charging Cable,1.0,11.95,11.95
3249,239790,08/30/19 19:18,Lightning Charging Cable,2.0,14.95,29.9
3250,239791,08/31/19 19:24,27in FHD Monitor,1.0,149.99,149.99
3251,239792,08/11/19 14:10,Apple Airpods Headphones,1.0,150.0,150.0
3252,239793,08/12/19 14:57,Bose SoundSport Headphones,1.0,99.99,99.99
3253,239794,08/22/19 07:32,Bose SoundSport Headphones,1.0,99.99,99.99
3254,239795,08/20/19 22:38,AAA Batteries (4-pack),1.0,2.99,2.99
3255,239796,08/20/19 19:28,Bose SoundSport Headphones,1.0,99.99,99.99
3256,239797,08/22/19 13:41,Wired Headphones,1.0,11.99,11.99
3257,239798,08/30/19 10:49,AAA Batteries (4-pack),1.0,2.99,2.99
3258,239799,08/17/19 15:35,27in 4K Gaming Monitor,1.0,389.99,389.99
3259,239800,08/16/19 22:26,Bose SoundSport Headphones,1.0,99.99,99.99
3260,239801,08/09/19 19:15,iPhone,1.0,700.0,700.0
3261,239802,08/21/19 09:53,iPhone,1.0,700.0,700.0
3262,239803,08/09/19 06:23,AAA Batteries (4-pack),1.0,2.99,2.99
3263,239804,08/09/19 13:34,AA Batteries (4-pack),2.0,3.84,7.68
3264,239805,08/25/19 14:33,27in 4K Gaming Monitor,1.0,389.99,389.99
3265,239806,08/11/19 13:17,AAA Batteries (4-pack),1.0,2.99,2.99
3266,239807,08/28/19 08:43,Lightning Charging Cable,1.0,14.95,14.95
3267,239808,08/13/19 19:27,Lightning Charging Cable,1.0,14.95,14.95
3268,239809,08/16/19 22:31,Apple Airpods Headphones,1.0,150.0,150.0
3269,239810,08/09/19 19:38,AA Batteries (4-pack),2.0,3.84,7.68
3270,239811,08/02/19 20:10,27in FHD Monitor,1.0,149.99,149.99
3271,239812,08/03/19 12:13,20in Monitor,1.0,109.99,109.99
3272,239813,08/31/19 15:35,Macbook Pro Laptop,1.0,1700.0,1700.0
3273,239814,08/22/19 19:10,Apple Airpods Headphones,1.0,150.0,150.0
3274,239815,08/27/19 19:36,Wired Headphones,1.0,11.99,11.99
3275,239816,08/09/19 13:06,Apple Airpods Headphones,1.0,150.0,150.0
3276,239817,08/12/19 22:57,AA Batteries (4-pack),1.0,3.84,3.84
3277,239818,08/07/19 02:12,Lightning Charging Cable,1.0,14.95,14.95
3278,239819,08/07/19 23:07,AAA Batteries (4-pack),1.0,2.99,2.99
3279,239820,08/05/19 16:16,AA Batteries (4-pack),2.0,3.84,7.68
3280,239821,08/19/19 11:38,34in Ultrawide Monitor,1.0,379.99,379.99
3281,239822,08/28/19 03:05,Lightning Charging Cable,1.0,14.95,14.95
3282,239823,08/18/19 12:06,Apple Airpods Headphones,1.0,150.0,150.0
3283,239824,08/22/19 18:24,AA Batteries (4-pack),1.0,3.84,3.84
3284,239825,08/01/19 10:17,iPhone,1.0,700.0,700.0
3285,239826,08/31/19 13:13,Google Phone,1.0,600.0,600.0
3286,239827,08/20/19 18:56,AA Batteries (4-pack),1.0,3.84,3.84
3287,239828,08/18/19 16:30,AA Batteries (4-pack),1.0,3.84,3.84
3288,239829,08/14/19 18:08,ThinkPad Laptop,1.0,999.99,999.99
3289,239830,08/31/19 08:04,AAA Batteries (4-pack),1.0,2.99,2.99
3290,239831,08/07/19 12:45,Flatscreen TV,1.0,300.0,300.0
3291,239832,08/10/19 22:50,Wired Headphones,1.0,11.99,11.99
3292,239833,08/30/19 14:08,Google Phone,1.0,600.0,600.0
3293,239834,08/06/19 10:04,USB-C Charging Cable,1.0,11.95,11.95
3294,239835,08/07/19 19:15,Wired Headphones,1.0,11.99,11.99
3295,239836,08/28/19 18:01,Vareebadd Phone,1.0,400.0,400.0
3296,239837,08/14/19 17:41,Wired Headphones,1.0,11.99,11.99
3297,239838,08/07/19 23:22,Lightning Charging Cable,1.0,14.95,14.95
3298,239839,08/13/19 10:37,Apple Airpods Headphones,1.0,150.0,150.0
3299,239840,08/05/19 13:09,Macbook Pro Laptop,1.0,1700.0,1700.0
3300,239841,08/11/19 09:34,USB-C Charging Cable,1.0,11.95,11.95
3301,239842,08/20/19 08:02,Lightning Charging Cable,1.0,14.95,14.95
3302,239843,08/29/19 09:33,Lightning Charging Cable,1.0,14.95,14.95
3303,239844,08/21/19 06:45,27in 4K Gaming Monitor,1.0,389.99,389.99
3304,239845,08/12/19 21:30,AAA Batteries (4-pack),2.0,2.99,5.98
3305,239846,08/17/19 13:32,iPhone,1.0,700.0,700.0
3306,239847,08/21/19 09:30,Lightning Charging Cable,1.0,14.95,14.95
3307,239848,08/29/19 00:03,27in FHD Monitor,1.0,149.99,149.99
3308,239849,08/24/19 16:48,27in FHD Monitor,1.0,149.99,149.99
3309,239850,08/03/19 17:19,USB-C Charging Cable,1.0,11.95,11.95
3311,239851,08/08/19 21:41,Apple Airpods Headphones,1.0,150.0,150.0
3312,239852,08/07/19 12:22,AAA Batteries (4-pack),1.0,2.99,2.99
3313,239853,08/29/19 18:39,USB-C Charging Cable,2.0,11.95,23.9
3314,239854,08/10/19 14:37,27in 4K Gaming Monitor,1.0,389.99,389.99
3315,239855,08/14/19 11:53,USB-C Charging Cable,1.0,11.95,11.95
3316,239856,08/11/19 14:45,iPhone,1.0,700.0,700.0
3317,239857,08/11/19 21:21,Apple Airpods Headphones,1.0,150.0,150.0
3318,239858,08/06/19 12:56,USB-C Charging Cable,1.0,11.95,11.95
